Value,Count,bps_aoi,evt_aoi,Freq,BPS_MODEL,BPS_NAME,GROUPVEG,FRI_REPLAC,FRI_MIXED,FRI_SURFAC,FRI_ALLFIR,FRG_NEW,ACRES,REL_PERCEN,Freq_1,ACRES_1,REL_PERCEN_1,Freq_12,EVT_NAME,EVT_PHYS,EVT_GP_N,ACRES_12,REL_PERCEN_12
3996,427.000000000000000,1574,7241,67175.000000000000000,14090_50_64,Great Lakes Alvar,Conifer,439,3247,-9999,387,V-A,14939.000000000000000,0.000000000000000,2690522.000000000000000,598358.000000000000000,1.000000000000000,2690522.000000000000000,Laurentian-Acadian Pine-Hemlock-Hardwood Forest,Conifer-Hardwood,Pine-Hemlock-Hardwood Forest,598358.000000000000000,1.000000000000000
3997,409.000000000000000,1612,9682,143284.000000000000000,14930_41_42_44_50,Central Interior and Appalachian Shrub-Herbaceous Wetland Systems,Riparian,17,-9999,-9999,17,II-C,31866.000000000000000,0.100000000000000,2855.000000000000000,635.000000000000000,0.000000000000000,2855.000000000000000,North-Central Interior Graminoid Alkaline Fen,Riparian,Inland Marshes and Prairies,635.000000000000000,0.000000000000000
3998,1.000000000000000,1606,7970,86321.000000000000000,14710_41_50,Central Interior and Appalachian Floodplain Systems,Riparian,-9999,432,67,58,III-A,19197.000000000000000,0.000000000000000,531522.000000000000000,118208.000000000000000,0.200000000000000,531522.000000000000000,Eastern Cool Temperate Orchard,Agricultural,Agricultural-Orchard,118208.000000000000000,0.200000000000000
3999,421.000000000000000,1578,7301,144639.000000000000000,14660_50_51,Great Lakes Wooded Dune and Swale,Riparian,3715,536,-9999,468,V-A,32167.000000000000000,0.100000000000000,15695115.000000000000000,3490510.000000000000000,5.600000000000000,15695115.000000000000000,Laurentian-Acadian Sub-boreal Aspen-Birch Forest,Hardwood,Aspen-Birch Forest,3490510.000000000000000,5.600000000000000
4000,976.000000000000000,1578,9312,144639.000000000000000,14660_50_51,Great Lakes Wooded Dune and Swale,Riparian,3715,536,-9999,468,V-A,32167.000000000000000,0.100000000000000,3690556.000000000000000,820760.000000000000000,1.300000000000000,3690556.000000000000000,Northeastern North American Temperate Forest Plantation,Conifer,Managed Tree Plantation,820760.000000000000000,1.300000000000000
4001,93.000000000000000,1574,7907,67175.000000000000000,14090_50_64,Great Lakes Alvar,Conifer,439,3247,-9999,387,V-A,14939.000000000000000,0.000000000000000,194295.000000000000000,43210.000000000000000,0.100000000000000,194295.000000000000000,Eastern Cool Temperate Urban Mixed Forest,Developed,Developed-Upland Mixed Forest,43210.000000000000000,0.100000000000000
4002,2754.000000000000000,1561,9183,21703713.000000000000000,13022_41_50_51,Laurentian-Acadian Northern Hardwoods Forest-Hemlock,Hardwood,2040,-9999,-9999,2040,V-B,4826790.000000000000000,7.700000000000000,90619.000000000000000,20153.000000000000000,0.000000000000000,90619.000000000000000,North-Central Interior Shrub Swamp,Riparian,Inland Marshes and Prairies,20153.000000000000000,0.000000000000000
4003,19.000000000000000,1588,9679,15141501.000000000000000,13022_41_50_51,Laurentian-Acadian Northern Hardwoods Forest-Hemlock,Hardwood,2040,-9999,-9999,2040,V-B,3367389.000000000000000,5.400000000000000,8697.000000000000000,1934.000000000000000,0.000000000000000,8697.000000000000000,North-Central Interior Floodplain Shrubland,Riparian,Eastern Floodplain Forests,1934.000000000000000,0.000000000000000
4004,635.000000000000000,1578,9314,144639.000000000000000,14660_50_51,Great Lakes Wooded Dune and Swale,Riparian,3715,536,-9999,468,V-A,32167.000000000000000,0.100000000000000,390782.000000000000000,86908.000000000000000,0.100000000000000,390782.000000000000000,Northern & Central Native Ruderal Flooded & Swamp Forest,Riparian,Ruderal Forest,86908.000000000000000,0.100000000000000
4005,110.000000000000000,1569,7976,2410055.000000000000000,13660_50,Laurentian-Acadian Pine-Hemlock-Hardwood Forest,Hardwood-Conifer,483,1018,291,154,III-B,535983.000000000000000,0.900000000000000,31120.000000000000000,6921.000000000000000,0.000000000000000,31120.000000000000000,Eastern Cool Temperate Fallow/Idle Cropland,Agricultural,Agricultural-Fallow/Idle Cropland,6921.000000000000000,0.000000000000000
4006,717.000000000000000,1574,7238,67175.000000000000000,14090_50_64,Great Lakes Alvar,Conifer,439,3247,-9999,387,V-A,14939.000000000000000,0.000000000000000,4140440.000000000000000,920812.000000000000000,1.500000000000000,4140440.000000000000000,Laurentian-Acadian Northern Oak Forest,Hardwood,Red Pine-White Pine Forest and Woodland,920812.000000000000000,1.500000000000000
4007,570.000000000000000,1574,7239,67175.000000000000000,14090_50_64,Great Lakes Alvar,Conifer,439,3247,-9999,387,V-A,14939.000000000000000,0.000000000000000,3271491.000000000000000,727562.000000000000000,1.200000000000000,3271491.000000000000000,Laurentian-Acadian Northern Pine-(Oak) Forest,Conifer-Hardwood,Red Pine-White Pine Forest and Woodland,727562.000000000000000,1.200000000000000
4008,3.000000000000000,1612,7240,143284.000000000000000,14930_41_42_44_50,Central Interior and Appalachian Shrub-Herbaceous Wetland Systems,Riparian,17,-9999,-9999,17,II-C,31866.000000000000000,0.100000000000000,543822.000000000000000,120943.000000000000000,0.200000000000000,543822.000000000000000,Laurentian-Acadian Hardwood Forest,Hardwood,Pine-Hemlock-Hardwood Forest,120943.000000000000000,0.200000000000000
4009,76.000000000000000,1599,9677,438262.000000000000000,13940_39_40_41,North-Central Interior Oak Savanna,Hardwood,550,165,5,5,I-A,97467.000000000000000,0.200000000000000,20964.000000000000000,4662.000000000000000,0.000000000000000,20964.000000000000000,North-Central Interior and Appalachian Acidic Peatland Shrubland,Riparian,Atlantic Swamp Forests,4662.000000000000000,0.000000000000000
4010,391.000000000000000,1561,9677,21703713.000000000000000,13022_41_50_51,Laurentian-Acadian Northern Hardwoods Forest-Hemlock,Hardwood,2040,-9999,-9999,2040,V-B,4826790.000000000000000,7.700000000000000,20964.000000000000000,4662.000000000000000,0.000000000000000,20964.000000000000000,North-Central Interior and Appalachian Acidic Peatland Shrubland,Riparian,Atlantic Swamp Forests,4662.000000000000000,0.000000000000000
4011,10.000000000000000,1578,7970,144639.000000000000000,14660_50_51,Great Lakes Wooded Dune and Swale,Riparian,3715,536,-9999,468,V-A,32167.000000000000000,0.100000000000000,531522.000000000000000,118208.000000000000000,0.200000000000000,531522.000000000000000,Eastern Cool Temperate Orchard,Agricultural,Agricultural-Orchard,118208.000000000000000,0.200000000000000
4012,48.000000000000000,1596,9179,12904172.000000000000000,13651_40_41_50,Boreal White Spruce-Fir-Hardwood Forest-Inland,Conifer,250,1468,-9999,213,V-A,2869819.000000000000000,4.600000000000000,122019.000000000000000,27136.000000000000000,0.000000000000000,122019.000000000000000,North-Central Interior Floodplain Forest,Riparian,Eastern Floodplain Forests,27136.000000000000000,0.000000000000000
4013,4.000000000000000,1606,7240,86321.000000000000000,14710_41_50,Central Interior and Appalachian Floodplain Systems,Riparian,-9999,432,67,58,III-A,19197.000000000000000,0.000000000000000,543822.000000000000000,120943.000000000000000,0.200000000000000,543822.000000000000000,Laurentian-Acadian Hardwood Forest,Hardwood,Pine-Hemlock-Hardwood Forest,120943.000000000000000,0.200000000000000
4014,37.000000000000000,1606,7366,86321.000000000000000,14710_41_50,Central Interior and Appalachian Floodplain Systems,Riparian,-9999,432,67,58,III-A,19197.000000000000000,0.000000000000000,3509499.000000000000000,780494.000000000000000,1.200000000000000,3509499.000000000000000,Laurentian-Acadian Pine-Hemlock Forest,Conifer,Pine-Hemlock-Hardwood Forest,780494.000000000000000,1.200000000000000
4015,65.000000000000000,1600,7395,349777.000000000000000,13950_41_42_43_49_52,North-Central Oak Barrens,Hardwood,341,246,5,5,I-A,77789.000000000000000,0.100000000000000,62738.000000000000000,13953.000000000000000,0.000000000000000,62738.000000000000000,North-Central Oak Barrens Woodland,Hardwood,Black Oak Woodland and Savanna,13953.000000000000000,0.000000000000000
4016,3282.000000000000000,1574,7975,67175.000000000000000,14090_50_64,Great Lakes Alvar,Conifer,439,3247,-9999,387,V-A,14939.000000000000000,0.000000000000000,5848686.000000000000000,1300716.000000000000000,2.100000000000000,5848686.000000000000000,Eastern Cool Temperate Close Grown Crop,Agricultural,Agricultural-Close Grown Crop,1300716.000000000000000,2.100000000000000
4017,156.000000000000000,1574,7295,67175.000000000000000,14090_50_64,Great Lakes Alvar,Conifer,439,3247,-9999,387,V-A,14939.000000000000000,0.000000000000000,218808.000000000000000,48662.000000000000000,0.100000000000000,218808.000000000000000,Quarries-Strip Mines-Gravel Pits-Well and Wind Pads,Quarries-Strip Mines-Gravel Pits-Well and Wind Pads,Quarries-Strip Mines-Gravel Pits-Well and Wind Pads,48662.000000000000000,0.100000000000000
4018,551.000000000000000,1574,7362,67175.000000000000000,14090_50_64,Great Lakes Alvar,Conifer,439,3247,-9999,387,V-A,14939.000000000000000,0.000000000000000,4623228.000000000000000,1028181.000000000000000,1.600000000000000,4623228.000000000000000,Laurentian-Acadian Northern Pine Forest,Conifer,Red Pine-White Pine Forest and Woodland,1028181.000000000000000,1.600000000000000
4019,1789.000000000000000,1599,7314,438262.000000000000000,13940_39_40_41,North-Central Interior Oak Savanna,Hardwood,550,165,5,5,I-A,97467.000000000000000,0.200000000000000,193227.000000000000000,42973.000000000000000,0.100000000000000,193227.000000000000000,North-Central Interior Maple-Basswood Forest,Hardwood,Beech-Maple-Basswood Forest,42973.000000000000000,0.100000000000000
4020,236.000000000000000,1574,7298,67175.000000000000000,14090_50_64,Great Lakes Alvar,Conifer,439,3247,-9999,387,V-A,14939.000000000000000,0.000000000000000,316011.000000000000000,70279.000000000000000,0.100000000000000,316011.000000000000000,Developed-High Intensity,Developed-High Intensity,Developed-High Intensity,70279.000000000000000,0.100000000000000
4021,5870.000000000000000,1584,7974,252650.000000000000000,14920_41_50_51_52_63,Great Lakes Coastal Marsh Systems,Riparian,-9999,-9999,-9999,-9999,-9999,56188.000000000000000,0.100000000000000,14263552.000000000000000,3172138.000000000000000,5.100000000000000,14263552.000000000000000,Eastern Cool Temperate Row Crop,Agricultural,Agricultural-Row Crop,3172138.000000000000000,5.100000000000000
4022,3.000000000000000,1602,7421,9476335.000000000000000,14072_41_50_51,Laurentian Pine-Oak Barrens-Jack Pine,Conifer,25,46,18,8,I-B,2107486.000000000000000,3.400000000000000,3118.000000000000000,693.000000000000000,0.000000000000000,3118.000000000000000,Central Tallgrass Prairie,Grassland,Tallgrass Prairie,693.000000000000000,0.000000000000000
4023,12.000000000000000,1599,9182,438262.000000000000000,13940_39_40_41,North-Central Interior Oak Savanna,Hardwood,550,165,5,5,I-A,97467.000000000000000,0.200000000000000,3208.000000000000000,713.000000000000000,0.000000000000000,3208.000000000000000,North-Central Interior Shrub Alkaline Fen,Riparian,Inland Marshes and Prairies,713.000000000000000,0.000000000000000
4024,119.000000000000000,1599,7970,438262.000000000000000,13940_39_40_41,North-Central Interior Oak Savanna,Hardwood,550,165,5,5,I-A,97467.000000000000000,0.200000000000000,531522.000000000000000,118208.000000000000000,0.200000000000000,531522.000000000000000,Eastern Cool Temperate Orchard,Agricultural,Agricultural-Orchard,118208.000000000000000,0.200000000000000
4025,476.000000000000000,1617,9315,5803.000000000000000,13100_51,North-Central Interior Dry-Mesic Oak Forest and Woodland,Hardwood,161,160,11,9,I-B,1291.000000000000000,0.000000000000000,2453129.000000000000000,545563.000000000000000,0.900000000000000,2453129.000000000000000,Northern & Central Native Ruderal Forest,Conifer-Hardwood,Ruderal Forest,545563.000000000000000,0.900000000000000
4026,38.000000000000000,1617,7977,5803.000000000000000,13100_51,North-Central Interior Dry-Mesic Oak Forest and Woodland,Hardwood,161,160,11,9,I-B,1291.000000000000000,0.000000000000000,9834796.000000000000000,2187206.000000000000000,3.500000000000000,9834796.000000000000000,Eastern Cool Temperate Pasture and Hayland,Agricultural,Agricultural-Pasture and Hayland,2187206.000000000000000,3.500000000000000
4027,942.000000000000000,1617,7975,5803.000000000000000,13100_51,North-Central Interior Dry-Mesic Oak Forest and Woodland,Hardwood,161,160,11,9,I-B,1291.000000000000000,0.000000000000000,5848686.000000000000000,1300716.000000000000000,2.100000000000000,5848686.000000000000000,Eastern Cool Temperate Close Grown Crop,Agricultural,Agricultural-Close Grown Crop,1300716.000000000000000,2.100000000000000
4028,74.000000000000000,1617,9817,5803.000000000000000,13100_51,North-Central Interior Dry-Mesic Oak Forest and Woodland,Hardwood,161,160,11,9,I-B,1291.000000000000000,0.000000000000000,7265979.000000000000000,1615915.000000000000000,2.600000000000000,7265979.000000000000000,Northern & Central Ruderal Meadow,Exotic Herbaceous,Introduced Perennial Grassland and Forbland,1615915.000000000000000,2.600000000000000
4029,7.000000000000000,1588,7972,15141501.000000000000000,13022_41_50_51,Laurentian-Acadian Northern Hardwoods Forest-Hemlock,Hardwood,2040,-9999,-9999,2040,V-B,3367389.000000000000000,5.400000000000000,1132.000000000000000,252.000000000000000,0.000000000000000,1132.000000000000000,Eastern Cool Temperate Bush fruit and berries,Agricultural,Agricultural-Bush fruit and berries,252.000000000000000,0.000000000000000
4030,41.000000000000000,1604,9183,35168.000000000000000,14200_41,Northern Tallgrass Prairie,Grassland,4,-9999,-9999,4,II-A,7821.000000000000000,0.000000000000000,90619.000000000000000,20153.000000000000000,0.000000000000000,90619.000000000000000,North-Central Interior Shrub Swamp,Riparian,Inland Marshes and Prairies,20153.000000000000000,0.000000000000000
4031,59.000000000000000,1634,7929,58662.000000000000000,14660_50_51,Great Lakes Wooded Dune and Swale,Riparian,3715,536,-9999,468,V-A,13046.000000000000000,0.000000000000000,683344.000000000000000,151972.000000000000000,0.200000000000000,683344.000000000000000,Eastern Cool Temperate Developed Herbaceous,Developed,Developed-Upland Herbaceous,151972.000000000000000,0.200000000000000
4032,579.000000000000000,1600,9179,349777.000000000000000,13950_41_42_43_49_52,North-Central Oak Barrens,Hardwood,341,246,5,5,I-A,77789.000000000000000,0.100000000000000,122019.000000000000000,27136.000000000000000,0.000000000000000,122019.000000000000000,North-Central Interior Floodplain Forest,Riparian,Eastern Floodplain Forests,27136.000000000000000,0.000000000000000
4033,90.000000000000000,1584,9055,252650.000000000000000,14920_41_50_51_52_63,Great Lakes Coastal Marsh Systems,Riparian,-9999,-9999,-9999,-9999,-9999,56188.000000000000000,0.100000000000000,987323.000000000000000,219575.000000000000000,0.300000000000000,987323.000000000000000,Boreal-Laurentian Bog,Riparian,Peatland Forests,219575.000000000000000,0.300000000000000
4034,549.000000000000000,1578,7240,144639.000000000000000,14660_50_51,Great Lakes Wooded Dune and Swale,Riparian,3715,536,-9999,468,V-A,32167.000000000000000,0.100000000000000,543822.000000000000000,120943.000000000000000,0.200000000000000,543822.000000000000000,Laurentian-Acadian Hardwood Forest,Hardwood,Pine-Hemlock-Hardwood Forest,120943.000000000000000,0.200000000000000
4035,1.000000000000000,1612,9295,143284.000000000000000,14930_41_42_44_50,Central Interior and Appalachian Shrub-Herbaceous Wetland Systems,Riparian,17,-9999,-9999,17,II-C,31866.000000000000000,0.100000000000000,231335.000000000000000,51448.000000000000000,0.100000000000000,231335.000000000000000,Laurentian-Acadian Sub-boreal Dry-Mesic Pine-Black Spruce-Hardwood Forest,Conifer-Hardwood,Jack Pine Forest,51448.000000000000000,0.100000000000000
4036,508.000000000000000,1578,7978,144639.000000000000000,14660_50_51,Great Lakes Wooded Dune and Swale,Riparian,3715,536,-9999,468,V-A,32167.000000000000000,0.100000000000000,1031780.000000000000000,229462.000000000000000,0.400000000000000,1031780.000000000000000,Eastern Cool Temperate Wheat,Agricultural,Agricultural-Wheat,229462.000000000000000,0.400000000000000
4037,2875.000000000000000,1600,7314,349777.000000000000000,13950_41_42_43_49_52,North-Central Oak Barrens,Hardwood,341,246,5,5,I-A,77789.000000000000000,0.100000000000000,193227.000000000000000,42973.000000000000000,0.100000000000000,193227.000000000000000,North-Central Interior Maple-Basswood Forest,Hardwood,Beech-Maple-Basswood Forest,42973.000000000000000,0.100000000000000
